Customer ID,Customer Name,Segment,Country,Region
JM-15250,Janet Martin,Consumer,United States,Central
LC-16960,Lindsay Castell,Home Office,United States,South
JL-15130,Jack Lebron,Consumer,United States,South
SR-20425,Sharelle Roach,Home Office,United States,East
SB-20185,Sarah Brown,Consumer,United States,West
CR-12820,Cyra Reiten,Home Office,United States,Central
JM-15865,John Murray,Consumer,United States,Central
LW-16825,Laurel Workman,Corporate,United States,Central
CS-12490,Cindy Schnelling,Corporate,United States,South
BF-11215,Benjamin Farhat,Home Office,United States,East
NK-18490,Neil Knudson,Home Office,United States,East
JD-15790,John Dryer,Consumer,United States,East
JJ-15445,Jennifer Jackson,Consumer,United States,East
HE-14800,Harold Engle,Corporate,United States,Central
SS-20410,Shahid Shariari,Consumer,United States,East
BM-11575,Brendan Murry,Corporate,United States,Central
DM-12955,Dario Medina,Corporate,United States,South
MC-17845,Michael Chen,Consumer,United States,Central
ML-17395,Marina Lichtenstein,Corporate,United States,South
AB-10015,Aaron Bergman,Consumer,United States,Central
PF-19165,Philip Fox,Consumer,United States,South
CJ-12010,Caroline Jumper,Consumer,United States,South
PT-19090,Pete Takahito,Consumer,United States,South
BS-11365,Bill Shonely,Corporate,United States,South
CS-12400,Christopher Schild,Home Office,United States,East
DK-12895,Dana Kaydos,Consumer,United States,West
MY-18295,Muhammed Yedwab,Corporate,United States,West
ND-18460,Neil Ducich,Corporate,United States,East
DH-13675,Duane Huffman,Home Office,United States,South
LC-16885,Lena Creighton,Consumer,United States,East
OT-18730,Olvera Toch,Consumer,United States,Central
GW-14605,Giulietta Weimer,Consumer,United States,Central
HM-14980,Henry MacAllister,Consumer,United States,South
SF-20065,Sandra Flanagan,Consumer,United States,Central
FC-14245,Frank Carlisle,Home Office,United States,South
TC-20980,Tamara Chand,Corporate,United States,South
GM-14440,Gary McGarr,Consumer,United States,South
BO-11350,Bill Overfelt,Corporate,United States,East
XP-21865,Xylona Preis,Consumer,United States,South
JL-15235,Janet Lee,Consumer,United States,South
SV-20365,Seth Vernon,Consumer,United States,West
MF-18250,Monica Federle,Corporate,United States,Central
MH-17440,Mark Haberlin,Corporate,United States,Central
CD-12790,Cynthia Delaney,Home Office,United States,East
JB-16045,Julia Barnett,Home Office,United States,East
EJ-14155,Eva Jacobs,Consumer,United States,East
BD-11620,Brian DeCherney,Consumer,United States,South
MR-17545,Mathew Reese,Home Office,United States,Central
SM-20950,Suzanne McNair,Corporate,United States,West
HE-14800,Harold Engle,Corporate,United States,East
TH-21100,Thea Hendricks,Consumer,United States,South
MD-17350,Maribeth Dona,Consumer,United States,Central
AH-10075,Adam Hart,Corporate,United States,Central
NP-18670,Nora Paige,Consumer,United States,East
RP-19390,Resi Pölking,Consumer,United States,West
KN-16450,Kean Nguyen,Corporate,United States,East
RA-19945,Ryan Akin,Consumer,United States,East
MM-17260,Magdelene Morse,Consumer,United States,West
BN-11470,Brad Norvell,Corporate,United States,Central
TH-21115,Thea Hudgings,Corporate,United States,Central
DR-12940,Daniel Raglin,Home Office,United States,West
IG-15085,Ivan Gibson,Consumer,United States,East
GM-14500,Gene McClure,Consumer,United States,South
NC-18625,Noah Childs,Corporate,United States,East
BF-11020,Barry Französisch,Corporate,United States,East
DP-13390,Dennis Pardue,Home Office,United States,East
BD-11560,Brendan Dodson,Home Office,United States,West
SE-20110,Sanjit Engle,Consumer,United States,South
CC-12685,Craig Carroll,Consumer,United States,Central
NS-18640,Noel Staavos,Corporate,United States,South
EM-14065,Erin Mull,Consumer,United States,Central
ME-17320,Maria Etezadi,Home Office,United States,West
BS-11755,Bruce Stewart,Consumer,United States,Central
HD-14785,Harold Dahlen,Home Office,United States,East
KB-16315,Karl Braun,Consumer,United States,West
DS-13180,David Smith,Corporate,United States,South
CB-12025,Cassandra Brandow,Consumer,United States,South
PM-18940,Paul MacIntyre,Consumer,United States,South
DJ-13420,Denny Joy,Corporate,United States,Central
MH-17440,Mark Haberlin,Corporate,United States,West
FC-14335,Fred Chung,Corporate,United States,East
PM-19135,Peter McVee,Home Office,United States,South
GD-14590,Giulietta Dortch,Corporate,United States,South
PA-19060,Pete Armstrong,Home Office,United States,West
CA-12310,Christine Abelman,Corporate,United States,Central
BT-11440,Bobby Trafton,Consumer,United States,East
BD-11770,Bryan Davis,Consumer,United States,West
EM-14095,Eudokia Martin,Corporate,United States,East
LC-17050,Liz Carlisle,Consumer,United States,Central
CM-12235,Chris McAfee,Consumer,United States,West
AG-10525,Andy Gerbode,Corporate,United States,East
OT-18730,Olvera Toch,Consumer,United States,East
DB-13120,David Bremer,Corporate,United States,Central
MH-17455,Mark Hamilton,Consumer,United States,West
RR-19525,Rick Reed,Corporate,United States,South
MH-17620,Matt Hagelstein,Corporate,United States,East
HZ-14950,Henia Zydlo,Consumer,United States,South
JG-15160,James Galang,Consumer,United States,Central
CJ-11875,Carl Jackson,Corporate,United States,East
SR-20740,Steven Roelle,Home Office,United States,South
AY-10555,Andy Yotov,Corporate,United States,East
CR-12625,Corey Roper,Home Office,United States,Central
NF-18475,Neil Französisch,Home Office,United States,West
MH-17290,Marc Harrigan,Home Office,United States,South
CS-12250,Chris Selesnick,Corporate,United States,East
RB-19465,Rick Bensley,Home Office,United States,South
FO-14305,Frank Olsen,Consumer,United States,West
LC-16960,Lindsay Castell,Home Office,United States,East
SW-20455,Shaun Weien,Consumer,United States,East
KF-16285,Karen Ferguson,Home Office,United States,South
JC-16105,Julie Creighton,Corporate,United States,Central
TT-21460,Tonja Turnell,Home Office,United States,South
SN-20560,Skye Norling,Home Office,United States,East
JM-15865,John Murray,Consumer,United States,South
RB-19435,Richard Bierner,Consumer,United States,East
TC-21295,Toby Carlisle,Consumer,United States,Central
MY-18295,Muhammed Yedwab,Corporate,United States,South
FC-14245,Frank Carlisle,Home Office,United States,Central
CR-12625,Corey Roper,Home Office,United States,South
LC-16960,Lindsay Castell,Home Office,United States,West
EM-14095,Eudokia Martin,Corporate,United States,South
SU-20665,Stephanie Ulpright,Home Office,United States,East
SA-20830,Sue Ann Reed,Consumer,United States,East
DF-13135,David Flashing,Consumer,United States,Central
FP-14320,Frank Preis,Consumer,United States,Central
SW-20245,Scot Wooten,Consumer,United States,Central
NC-18535,Nick Crebassa,Corporate,United States,East
AS-10090,Adam Shillingsburg,Consumer,United States,West
VG-21790,Vivek Gonzalez,Consumer,United States,South
RO-19780,Rose O'Brian,Consumer,United States,Central
LW-17125,Liz Willingham,Consumer,United States,South
CC-12370,Christopher Conant,Consumer,United States,Central
RD-19900,Ruben Dartt,Consumer,United States,East
CS-11860,Cari Schnelling,Consumer,United States,Central
DL-13315,Delfina Latchford,Consumer,United States,Central
VP-21760,Victoria Pisteka,Corporate,United States,South
HG-14845,Harry Greene,Consumer,United States,Central
TB-21280,Toby Braunhardt,Consumer,United States,West
BP-11050,Barry Pond,Corporate,United States,West
VP-21760,Victoria Pisteka,Corporate,United States,East
EM-13960,Eric Murdock,Consumer,United States,Central
ND-18460,Neil Ducich,Corporate,United States,West
KM-16225,Kalyca Meade,Corporate,United States,West
SL-20155,Sara Luxemburg,Home Office,United States,East
ED-13885,Emily Ducich,Home Office,United States,East
LO-17170,Lori Olson,Corporate,United States,South
LR-17035,Lisa Ryan,Corporate,United States,Central
SV-20785,Stewart Visinsky,Consumer,United States,Central
MA-17995,Michelle Arnett,Home Office,United States,South
NS-18505,Neola Schneider,Consumer,United States,East
JK-15325,Jason Klamczynski,Corporate,United States,West
FW-14395,Fred Wasserman,Corporate,United States,East
KM-16660,Khloe Miller,Consumer,United States,East
GH-14410,Gary Hansen,Home Office,United States,South
MG-17695,Maureen Gnade,Consumer,United States,Central
JL-15505,Jeremy Lonsdale,Consumer,United States,West
SM-20320,Sean Miller,Home Office,United States,East
BB-10990,Barry Blumstein,Corporate,United States,Central
NR-18550,Nick Radford,Consumer,United States,East
RS-19870,Roy Skaria,Home Office,United States,Central
FM-14290,Frank Merwin,Home Office,United States,Central
PW-19030,Pauline Webber,Corporate,United States,Central
SU-20665,Stephanie Ulpright,Home Office,United States,West
MY-17380,Maribeth Yedwab,Corporate,United States,South
CP-12085,Cathy Prescott,Corporate,United States,South
SC-20305,Sean Christensen,Consumer,United States,East
JH-15820,John Huston,Consumer,United States,South
RS-19765,Roland Schwarz,Corporate,United States,Central
AM-10360,Alice McCarthy,Corporate,United States,East
KD-16615,Ken Dana,Corporate,United States,East
SM-20005,Sally Matthias,Consumer,United States,Central
DB-13660,Duane Benoit,Consumer,United States,West
AJ-10945,Ashley Jarboe,Consumer,United States,West
CK-12325,Christine Kargatis,Home Office,United States,East
JF-15415,Jennifer Ferguson,Consumer,United States,Central
RD-19480,Rick Duston,Consumer,United States,East
KB-16600,Ken Brennan,Corporate,United States,West
DP-13105,Dave Poirier,Corporate,United States,Central
CC-12670,Craig Carreira,Consumer,United States,South
SC-20845,Sung Chung,Consumer,United States,Central
MH-17620,Matt Hagelstein,Corporate,United States,Central
RE-19405,Ricardo Emerson,Consumer,United States,East
HR-14770,Hallie Redmond,Home Office,United States,South
DN-13690,Duane Noonan,Consumer,United States,Central
BW-11110,Bart Watters,Corporate,United States,South
BS-11590,Brendan Sweed,Corporate,United States,South
JS-16030,Joy Smith,Consumer,United States,East
CD-12280,Christina DeMoss,Consumer,United States,East
CM-12385,Christopher Martinez,Consumer,United States,West
EC-14050,Erin Creighton,Consumer,United States,Central
VM-21835,Vivian Mathis,Consumer,United States,West
AB-10060,Adam Bellavance,Home Office,United States,Central
KW-16570,Kelly Williams,Consumer,United States,West
BE-11410,Bobby Elias,Consumer,United States,Central
NF-18475,Neil Französisch,Home Office,United States,South
MS-17710,Maurice Satty,Consumer,United States,East
SG-20605,Speros Goranitis,Consumer,United States,Central
AC-10615,Ann Chong,Corporate,United States,Central
MR-17545,Mathew Reese,Home Office,United States,West
BW-11200,Ben Wallace,Consumer,United States,East
RP-19270,Rachel Payne,Corporate,United States,Central
SC-20020,Sam Craven,Consumer,United States,East
BD-11560,Brendan Dodson,Home Office,United States,South
SM-20905,Susan MacKendrick,Consumer,United States,East
CG-12040,Catherine Glotzbach,Home Office,United States,West
TG-21640,Trudy Glocke,Consumer,United States,South
SF-20065,Sandra Flanagan,Consumer,United States,West
RS-19870,Roy Skaria,Home Office,United States,East
HJ-14875,Heather Jas,Home Office,United States,Central
SV-20815,Stuart Van,Corporate,United States,South
BE-11410,Bobby Elias,Consumer,United States,West
HD-14785,Harold Dahlen,Home Office,United States,Central
BF-11005,Barry Franz,Home Office,United States,Central
TP-21130,Theone Pippenger,Consumer,United States,West
TD-20995,Tamara Dahlen,Consumer,United States,South
EG-13900,Emily Grady,Consumer,United States,South
CS-11950,Carlos Soltero,Consumer,United States,South
MH-17785,Maya Herman,Corporate,United States,Central
JH-15985,Joseph Holt,Consumer,United States,South
CM-12715,Craig Molinari,Corporate,United States,West
MW-18220,Mitch Webber,Consumer,United States,Central
GK-14620,Grace Kelly,Corporate,United States,South
JL-15850,John Lucas,Consumer,United States,Central
CS-12490,Cindy Schnelling,Corporate,United States,East
FW-14395,Fred Wasserman,Corporate,United States,West
SC-20695,Steve Chapman,Corporate,United States,East
JS-16030,Joy Smith,Consumer,United States,West
EB-14170,Evan Bailliet,Consumer,United States,West
NC-18535,Nick Crebassa,Corporate,United States,South
LC-16870,Lena Cacioppo,Consumer,United States,South
PF-19225,Phillip Flathmann,Consumer,United States,South
EM-13825,Elizabeth Moffitt,Corporate,United States,East
CJ-12010,Caroline Jumper,Consumer,United States,Central
TB-21595,Troy Blackwell,Consumer,United States,West
CY-12745,Craig Yedwab,Corporate,United States,East
DL-12865,Dan Lawera,Consumer,United States,West
GA-14515,George Ashbrook,Consumer,United States,South
LP-17095,Liz Preis,Consumer,United States,East
SC-20845,Sung Chung,Consumer,United States,West
JF-15490,Jeremy Farry,Consumer,United States,Central
DH-13075,Dave Hallsten,Corporate,United States,East
SC-20575,Sonia Cooley,Consumer,United States,East
MD-17350,Maribeth Dona,Consumer,United States,West
NH-18610,Nicole Hansen,Corporate,United States,East
CL-12700,Craig Leslie,Home Office,United States,South
CM-12655,Corinna Mitchell,Home Office,United States,Central
MP-17470,Mark Packer,Home Office,United States,South
RC-19960,Ryan Crowe,Consumer,United States,Central
AP-10720,Anne Pryor,Home Office,United States,West
